Chr	Start	End	gene	endosperm	root	shoot	anther	base	middle	tip	ear	tassel	
4	251663586	251666914	Zm00026ab211920	13.9709	21.0936	13.5721	5.0436	17.5617	11.4345	8.96245	28.4505	12.694	
4	251684006	251686618	Zm00026ab211930	67.2745	34.5302	68.0431	66.2397	58.7679	62.0436	53.5337	75.7768	38.8412	
4	251686881	251690191	Zm00026ab211940	31.1622	43.2254	22.5102	11.8786	16.9028	11.7409	19.3806	27.9241	15.8995	
4	251691192	251693920	Zm00026ab211950	0	0	0	8.19013	0	0	0	0.0344302	17.4754	
4	251693975	251697362	Zm00026ab211960	0	0.0116244	0.159884	337.909	0	0.0367169	0.158495	0	6.69625	
4	251698710	251702538	Zm00026ab211970	285.02	320.652	195.768	75.8633	115.237	50.7057	121.501	112.503	311.147	
4	251735368	251737686	Zm00026ab211980	7.62945	223.92	393.625	318.618	169.121	468.607	873.26	60.6546	197.728	
4	251746924	251750213	Zm00026ab212000	0	0.0239413	0.0149679	0	0	0	0	0.0190395	0	
4	251831003	251834150	Zm00026ab212020	75.6097	61.0017	39.1154	14.6974	17.2721	20.2323	19.947	62.8688	20.3515	
4	251882945	251888759	Zm00026ab212030	1.35561	1.96409	2.04938	1.71293	2.01077	3.61531	3.16278	3.98569	4.03195	
4	251946619	251952363	Zm00026ab212040	8.65966	7.97951	5.50302	3.01654	9.62813	5.88963	4.05423	16.4641	6.31281	
4	251953625	251955915	Zm00026ab212050	0.0764623	17.8781	0.279431	0.188521	0	0.027149	0	0.136709	0.174342	
4	251967778	251969525	Zm00026ab212060	0.0501073	0.360489	0	0.0308854	0.289931	0.177913	0	0	0	
4	251979875	251984899	Zm00026ab212070	0.775651	1.16779	0.783989	0.617769	0.453851	0.637456	0.240439	0.554722	0.484865	
4	251997671	251998258	Zm00026ab212080	0	0.401871	0	0.0918157	0	0.211559	0	0	0	
4	252026961	252028915	Zm00026ab212090	0	0	0.0251889	0	0	0	0	0	0.0408611	
4	252036459	252037997	Zm00026ab212100	0	0	0.0319976	0.105239	0	0.222281	0.15265	0	0	
4	252045484	252046427	Zm00026ab212110	0	0	0.0260828	63.7672	0	0.0658881	0.142209	0.0663559	576.955	
4	252054112	252056328	Zm00026ab212120	187.501	183.31	201.986	19.0186	54.7327	61.8757	26.8854	152.574	30.8256	
4	252057677	252060397	Zm00026ab212130	18.6055	79.2734	34.2231	29.9997	313.042	276.715	15.5041	18.175	64.9842	
4	252068095	252070396	Zm00026ab212140	3.63363	52.9845	209.181	125.987	89.3993	371.799	430.611	21.7689	126.245	
4	252072981	252075601	Zm00026ab212150	13.3671	55.6416	22.6588	13.9964	72.7039	37.5184	21.9858	38.6092	29.381	
4	252076420	252088707	Zm00026ab212160	22.207	30.6753	18.4466	13.956	23.282	20.2874	15.1965	27.7185	18.6837	
4	252107450	252109985	Zm00026ab212180	4.90435	8.30841	3.50497	1.107	5.50994	6.45038	0.820505	7.17543	2.04749	
4	252109252	252112617	Zm00026ab212170	9.88808	5.58107	4.89371	1.49164	2.21545	2.97503	1.21642	11.538	3.01402	
4	252114059	252114796	Zm00026ab212190	0.356047	1.28076	9.00811	1.902	8.14255	3.79258	0.363808	26.6517	1.62365	
4	252116166	252118473	Zm00026ab212200	1.74568	0	0.0426727	0.245611	0.0941075	0.175169	0.0290826	0.407105	0.553785	
4	252118957	252126378	Zm00026ab212210	28.712	22.26	13.4025	11.2783	22.9091	10.622	6.5748	31.2651	18.5771	
4	252127048	252129445	Zm00026ab212220	18.0983	9.19712	4.91827	4.95299	9.02736	8.76691	7.38964	20.6754	12.0925	
4	252129832	252137202	Zm00026ab212230	19.2441	23.0338	41.077	13.7038	27.1586	39.8328	31.6444	26.8967	16.1371	
4	252182845	252186129	Zm00026ab212240	1.4398	11.1377	28.6097	0.657384	22.811	16.4064	0.623208	50.3312	5.27693	
4	252198588	252200584	Zm00026ab212250	0.241228	29.1086	0.641138	0	0.688834	0.124584	0	0	0.0400017	
4	252262979	252265852	Zm00026ab212260	246.352	112.066	113.918	18.071	47.5487	73.7226	31.0623	131.372	42.7491	
4	252266004	252270948	Zm00026ab212270	0.247973	3.62375	0.507879	0.0982586	0.0439232	0.0628902	0	0.582697	0.363474	
4	252271508	252272658	Zm00026ab212280	0	0	0	882.517	0.0629018	0.162116	0.349901	0.0544222	794.115	
4	252366299	252367196	Zm00026ab212290	2.2921	0.701709	16.4513	1.83366	5.52272	22.2681	14.912	2.92971	2.71319	
4	252391668	252396777	Zm00026ab212300	19.9343	43.3603	24.6173	18.3199	22.8535	17.7466	17.2601	51.6994	21.5889	
4	252396827	252401335	Zm00026ab212310	332.246	277.92	149.497	42.6489	102.314	80.6206	60.0739	182.161	74.4357	
4	252401463	252406779	Zm00026ab212320	0	0.0148141	0.00926167	4.37628	0	0	0	0.0942485	21.1991	
4	252456388	252457964	Zm00026ab212330	0	0.0499472	16.1285	0.376578	0.18364	0	1.40459	0.595814	9.87779	
4	252485793	252487135	Zm00026ab212340	1.4674	113.781	51.4444	31.878	6.49606	8.17425	39.7088	5.41045	4.19344	
4	252488942	252490159	Zm00026ab212350	4.24275	3.20111	9.37987	0	0.178325	0.051066	0	36.54	0	
4	252489032	252491574	Zm00026ab212360	2.27321	2.44694	5.35433	0.0212299	0.142352	0.0244587	0	20.4079	0	
4	252583373	252584216	Zm00026ab212370	71.5541	73.8672	35.0078	12.2496	23.9761	18.0552	15.7865	41.2281	20.4914	
4	252584735	252586164	Zm00026ab212380	2.17438	7.76652	4.37345	4.62481	5.77175	4.04507	4.41225	7.84094	4.91591	
4	252620648	252649994	Zm00026ab212390	3.35911	2.57394	1.86594	0.121416	0.379923	0.190747	0.0800522	4.52825	0.29398	
4	252650287	252655707	Zm00026ab212400	2.99714	6.19702	4.41482	4.55125	5.89644	6.22443	5.58426	11.4395	6.27751	
4	252705909	252711935	Zm00026ab212410	49.476	25.3081	13.2446	10.5163	21.929	10.836	8.46411	22.6468	31.0746	
4	252712908	252713572	Zm00026ab212420	0	0	0	0	0	0	0	0	0	
4	252878958	252884489	Zm00026ab212430	51.449	57.4306	17.7767	10.1202	25.9525	19.0238	15.8585	33.879	20.1081	
4	252884683	252888219	Zm00026ab212440	357.061	185.626	146.32	45.6155	83.3716	66.577	60.0251	247.106	75.2987	
4	252969746	252970515	Zm00026ab212450	3.52625	10.9455	2.81396	1.5425	0.752208	1.13088	0.871722	2.03376	1.55617	
4	252983432	252991425	Zm00026ab212460	1.32576	1.21195	0.184805	0.317415	0.760771	0.389032	0.554177	0.81493	0.439689	
4	252991655	252998859	Zm00026ab212470	0	0	0	0	0	0	0	0.00869395	0	
4	253001627	253006059	Zm00026ab212480	0	0	0	0.0243572	0	0	0	0	0.0180202	
5	41453	44203	Zm00026ab212490	22.9874	8.67552	6.68584	1.9821	2.10542	2.50964	1.97635	15.4038	2.49727	
5	50543	55472	Zm00026ab212500	9.61154	14.1876	6.8073	3.15384	11.6604	3.65873	2.42349	9.05928	7.43743	
5	58741	59877	Zm00026ab212510	15.9075	22.6186	13.9028	17.616	10.3792	14.0316	10.6263	29.0887	13.876	
5	59399	61980	Zm00026ab212520	15.1463	18.2274	10.6995	12.3992	7.75314	9.6116	7.44796	21.3247	8.39983	
5	62125	68782	Zm00026ab212530	4.65038	1.98751	1.61239	0.600043	4.04518	1.19576	0.867009	13.1668	2.30364	
5	86502	88026	Zm00026ab212560	27.9132	25.6444	13.2072	13.3464	19.5124	17.7418	15.8894	42.2049	21.215	
5	92387	92782	Zm00026ab212570	0	0	0	0	0	0	0	0	0	
5	92950	93294	Zm00026ab212580	0	0	0	0	0	0	0	0	0	
5	118312	119055	Zm00026ab212590	0	0	0	847.221	0	0.7524	0.270656	0	79.8835	
5	144302	146895	Zm00026ab212600	28.3799	28.1787	27.4792	16.2962	23.4728	23.6661	19.4588	50.1796	25.0983	
5	260329	267265	Zm00026ab212610	11.9254	10.8152	7.18398	5.47114	11.0682	10.6518	7.22799	22.4617	9.25852	
5	301809	302129	Zm00026ab212620	0	0	0.230114	0	0	0.193764	0.104552	0	0	
5	372554	385124	Zm00026ab212630	0.142832	0.0563918	0.252666	0.0601246	0.774624	0.301814	0.10145	4.79105	0.0889642	
5	473861	476246	Zm00026ab212640	0	44.8469	7.85309	0.248895	55.9689	13.0731	0.0281319	1.33891	8.20262	
5	524953	528268	Zm00026ab212650	11.6484	13.3139	6.88322	8.76729	12.3796	6.23672	2.5505	13.2704	14.6349	
5	528293	535362	Zm00026ab212660	12.3329	21.9812	11.6598	7.56361	25.98	15.7167	7.46229	52.0966	17.3269	
5	572980	575802	Zm00026ab212670	0.372317	0.0279018	83.2862	49.2257	16.7215	77.9628	111.479	9.58571	17.035	
5	576527	589865	Zm00026ab212680	18.4841	12.994	22.3499	7.70413	8.78201	12.7833	8.57211	13.0455	8.21652	
5	585171	587166	Zm00026ab212690	6.71388	10.9113	5.90883	4.517	2.50281	3.87961	4.65756	5.60182	6.52355	
5	590846	592945	Zm00026ab212700	0.0417084	25.3367	3.09536	2.95647	14.7213	5.44976	2.81276	4.45937	0.836875	
5	640195	641035	Zm00026ab212710	0.260367	7.21171	1.69808	3.40231	11.3636	10.2801	6.78409	0.521379	2.37466	
5	705789	716748	Zm00026ab212720	54.8501	39.8613	16.8603	6.35438	15.2298	12.3035	10.4236	36.0008	11.5707	
5	719076	722568	Zm00026ab212730	17.164	31.6375	16.2691	25.4482	23.8881	26.6208	20.4846	13.2345	22.012	
5	745529	752563	Zm00026ab212740	46.0411	32.3632	12.6523	14.4351	18.4834	11.6882	8.52032	26.4183	23.051	
5	776477	777488	Zm00026ab212750	1.94735	4.2808	0	1.36036	0.107312	0.491687	0.132653	0	0.947235	
5	777443	778902	Zm00026ab212760	3.68948	14.8632	1.50094	20.1529	41.7292	12.8444	4.04575	5.8135	13.1589	
5	792715	795443	Zm00026ab212770	71.7647	60.4822	134.885	25.609	33.2685	80.7735	57.235	24.9848	21.2076	
5	834414	839537	Zm00026ab212780	107.391	57.0844	25.7082	16.3259	35.2887	30.0917	17.5863	54.1742	19.3473	
5	892081	897668	Zm00026ab212790	26.8891	23.2156	19.8414	10.1589	24.4097	19.6346	11.7417	60.426	22.1295	
5	898429	903271	Zm00026ab212800	16.0237	24.5669	14.1286	12.58	19.2548	14.7373	6.88135	10.2244	16.6431	
5	902360	903274	Zm00026ab212810	10.1468	17.2168	13.6969	6.69683	46.4468	23.9617	1.50384	8.69428	30.8184	
5	904116	907923	Zm00026ab212820	60.136	39.7557	34.5732	27.6672	15.2576	16.5133	13.9956	51.3802	14.6845	
5	907323	910416	Zm00026ab212830	60.4536	31.0714	35.3098	7.97425	17.5969	19.0475	12.4309	78.7757	13.8647	
5	914215	917878	Zm00026ab212840	51.9095	91.5471	49.997	32.4751	125.396	43.4998	20.9025	47.7664	35.5595	
5	918598	921391	Zm00026ab212850	37.1166	18.2398	14.382	3.7486	6.67251	6.78973	6.46241	30.7819	5.23217	
5	921831	924961	Zm00026ab212860	29.9745	27.8237	18.3074	8.70768	15.4466	14.3527	14.6636	41.7833	13.6243	
5	925806	928397	Zm00026ab212870	8.59994	9.02536	13.223	9.78942	19.2732	24.9801	17.4022	26.9579	11.85	
5	928423	930116	Zm00026ab212880	45.862	40.7551	42.2385	8.33398	18.677	21.6997	17.6722	43.7629	29.3551	
5	930939	935238	Zm00026ab212890	32.8759	27.6325	16.8347	8.93935	28.7075	14.8191	9.83424	25.107	20.1845	
5	936438	936796	Zm00026ab212900	0.365965	0	0.685854	0.225575	0.907521	1.47266	0.467428	3.22796	0.222517	
5	939964	940898	Zm00026ab212910	0.983604	33.697	3.39707	3.32009	4.76214	4.92265	1.86651	4.65612	2.43495	
5	940006	940953	Zm00026ab212920	0.970116	33.9412	3.50632	3.30304	4.54409	4.88795	1.84092	4.42708	2.35943	
5	944573	945554	Zm00026ab212930	717.558	300.629	659.408	6.04749	14.4505	0.506708	0	1233.15	15.212	
5	949387	951970	Zm00026ab212940	62.4536	80.7787	71.7797	34.9332	75.5661	51.8721	33.4834	174.563	45.8619	
5	952272	963499	Zm00026ab212950	8.09725	8.16921	4.04375	3.50044	6.22893	3.76691	3.03391	5.41712	3.92018	
5	977363	978461	Zm00026ab212960	0	0.860056	1.92676	1.76848	1.71283	0.226382	0	1.48193	1.09031	
5	984248	984748	Zm00026ab212980	0.611889	0	0.24573	0.700438	0.0722555	0.124148	0.334943	0.625149	0.239172	
5	985391	986208	Zm00026ab212990	0.321226	0.192584	0.120402	0.131999	0.0885086	0.228111	0	0.114865	0	
5	989958	990572	Zm00026ab213000	0	0.128076	0.20018	0.131677	0.117724	0	0	0.254634	0.194838	
5	1008813	1013258	Zm00026ab213010	143.566	219.895	129.02	42.4639	71.8708	43.627	32.7838	127.9	53.8486	
5	1014451	1018160	Zm00026ab213020	8.81778	9.49023	11.4749	6.76664	11.2796	17.1507	21.0595	7.17573	10.2169	
5	1018236	1022731	Zm00026ab213030	63.1387	32.253	22.6506	5.46361	11.3045	11.7314	11.9958	45.9211	15.3779	
5	1024472	1026223	Zm00026ab213040	1.62477	6.04688	81.315	75.9432	26.6541	118.308	13.4667	4.41554	170.824	
5	1027993	1030203	Zm00026ab213050	2.23822	1.62094	1.26953	0.97671	1.52266	0.787677	0.242868	4.5613	1.42714	
5	1030225	1036238	Zm00026ab213060	13.2022	8.95851	5.1709	8.45633	8.87243	9.458	4.45326	16.7536	6.57505	
5	1036330	1039027	Zm00026ab213080	11.2163	29.4573	4.92808	14.5374	4.83025	2.85864	2.46299	0.975121	8.97135	
5	1044737	1050393	Zm00026ab213090	27.4205	26.3925	13.1968	5.83108	24.1888	8.09777	6.02169	17.2296	14.7919	
5	1050506	1053102	Zm00026ab213100	10.2697	21.2309	22.0244	19.1981	35.1825	21.2916	44.1195	55.6813	13.965	
5	1067208	1069936	Zm00026ab213110	19.6583	6.99925	9.8615	1.54307	6.87124	5.03695	3.86158	21.1745	3.21993	
5	1071003	1073661	Zm00026ab213120	14.263	25.5496	19.77	11.9183	24.0154	16.6432	10.3372	29.2587	18.0857	
5	1075564	1078818	Zm00026ab213130	32.102	17.2295	15.1893	6.17001	11.7108	11.7422	8.90844	27.1151	10.7738	
5	1080180	1086477	Zm00026ab213140	10.2635	9.64262	4.41776	6.40771	8.9954	7.66369	6.1069	11.1992	8.65045	
5	1091269	1093739	Zm00026ab213150	140.119	92.4896	79.3669	23.4325	41.7377	60.902	25.5886	134.723	35.9815	
5	1097520	1103059	Zm00026ab213160	31.0351	28.4925	13.4844	9.44296	19.8773	10.5086	8.69928	20.1545	15.1043	
5	1159918	1162189	Zm00026ab213170	6.76568	3.58819	2.87186	2.32869	1.89604	1.23192	3.1316	7.81621	6.11784	
5	1186737	1200862	Zm00026ab213180	4.63174	3.75823	2.51172	2.77467	2.31151	2.73653	1.81278	3.92442	2.50802	
5	1201919	1207167	Zm00026ab213210	2.46961	4.32175	6.6516	3.79528	3.6	8.0814	6.48336	5.21502	2.5872	
5	1207364	1214449	Zm00026ab213220	23.1886	32.0247	11.8177	10.6779	12.9709	13.3508	8.04221	19.3772	11.1269	
5	1215686	1216541	Zm00026ab213230	0	0	0	0	0	0	0	0	0	
5	1333027	1341858	Zm00026ab213240	46.0351	33.1049	24.5636	15.777	21.0265	20.1447	13.3797	52.2744	16.3484	
5	1344378	1349091	Zm00026ab213250	32.8779	25.5733	11.4284	7.96529	16.7485	14.7381	10.6223	24.8354	28.5201	
5	1351032	1354028	Zm00026ab213260	17.7689	12.5365	9.01252	5.13396	8.33434	9.16269	5.2632	17.0133	6.45039	
5	1354180	1360074	Zm00026ab213270	1.64923	0.681443	15.9762	9.39632	2.30894	7.44376	37.0911	3.13465	5.1223	
5	1361780	1367800	Zm00026ab213280	38.8915	46.0225	21.3916	5.42028	32.0335	20.6966	1.81714	47.9345	26.6743	
5	1442983	1451933	Zm00026ab213290	0	0.00439989	0.00275077	0	0.00404424	0.00694876	0	0.00699809	0	
5	1503392	1508740	Zm00026ab213300	17.3734	18.1345	13.6943	4.16842	8.9874	7.0931	3.48224	21.1142	6.2052	
5	1517822	1520602	Zm00026ab213310	659.82	579.054	592.322	57.7343	147.664	181.496	77.8149	403.398	86.6913	
5	1537242	1540950	Zm00026ab213320	4.95913	8.2823	7.5546	5.37111	8.4522	6.64914	7.66417	8.97631	8.22742	
5	1540032	1543221	Zm00026ab213330	6.08171	48.3465	33.8381	155.87	56.2859	104.548	165.944	9.08181	95.5096	
5	1548393	1554181	Zm00026ab213350	5.15933	13.3138	10.2121	18.4047	14.0135	7.60154	7.38012	21.0784	12.2399	
5	1561187	1564263	Zm00026ab213360	0.555073	12.2617	1.45636	1.26328	1.25882	1.67776	1.72333	2.15789	3.21922	
5	1561877	1562314	Zm00026ab213370	1.3998	20.2312	2.58589	1.84889	1.90091	2.91111	3.5247	3.57534	3.92122	
5	1564881	1570754	Zm00026ab213380	11.8319	8.08587	6.72771	5.65243	1.29418	2.62072	4.0966	9.25096	3.26388	
5	1571116	1572018	Zm00026ab213390	0.0969962	0.261684	0.0545341	50.2509	0.0801772	0.0344398	0.260165	0.173422	189.226	
5	1581045	1583552	Zm00026ab213400	143.674	105.038	101.414	20.3099	49.6523	43.1768	34.391	180.377	32.2337	
5	1585168	1587997	Zm00026ab213410	13.4941	58.3654	11.1626	2.91877	10.0286	3.27475	0.213464	10.3146	42.4116	
5	1589239	1591110	Zm00026ab213420	9.1471	7.80515	6.83949	4.97482	11.1385	8.77156	8.10348	19.6419	11.7564	
5	1591734	1592698	Zm00026ab213430	0.181529	4.65255	2.75564	0.111891	8.17783	2.51372	0	1.1035	0.165562	
5	1594007	1597156	Zm00026ab213440	56.2785	33.1196	30.2501	6.30713	15.204	11.6893	9.27997	31.2404	16.6487	
5	1597775	1598119	Zm00026ab213450	1.90408	1.36986	0.927792	0.938915	2.41333	6.03955	5.54491	2.63269	2.43124	
5	1601034	1607474	Zm00026ab213460	7.32956	3.87047	1.64377	0.787896	0.792455	0.91738	0.948324	3.31629	0.967383	
5	1607230	1618191	Zm00026ab213470	25.2408	33.0818	16.0734	5.27465	25.8572	12.3466	3.71373	14.6714	16.473	
5	1622237	1622704	Zm00026ab213480	96.7581	999.059	361.704	504.519	225.631	255.505	432.926	54.0069	407.099	
5	1622237	1629438	Zm00026ab213490	15.9073	89.5942	34.4307	42.391	21.714	24.052	37.3359	12.768	35.3664	
5	1631138	1636402	Zm00026ab213500	11.0795	12.2077	10.0266	17.9087	11.1385	10.4373	0.949788	20.1602	9.44491	
5	1637729	1642608	Zm00026ab213510	17.0509	23.4444	14.4857	9.69122	12.4771	12.4333	10.7974	40.2795	13.6522	
5	1648150	1649042	Zm00026ab213520	7.74851	7.67381	3.11568	2.20666	4.05375	0.766161	1.0899	6.24295	6.21714	
5	1667737	1672888	Zm00026ab213530	3.22163	18.5298	5.26184	2.69309	4.792	4.05642	2.83369	7.56251	3.95386	
5	1673276	1674429	Zm00026ab213540	0.151798	15.6305	0.640091	6.22214	0.0627383	1.40135	20.9976	0	6.05702	
5	1676563	1677351	Zm00026ab213550	0	33.5433	6.4286	60.317	1.28466	13.6379	363.815	0	12.9089	
5	1679495	1680556	Zm00026ab213560	0	0	0	315.411	0	0.175702	0	0	22.3027	
5	1723357	1727727	Zm00026ab213570	7.22382	75.7844	17.4963	35.3186	11.8265	69.299	10.3425	1.28977	24.1606	
5	1724192	1724935	Zm00026ab213580	4.23811	52.6171	13.1053	18.9392	8.80672	44.726	5.27779	0.926128	8.91173	
5	1728441	1731172	Zm00026ab213590	68.0311	61.4248	81.0134	24.7015	36.3988	29.1299	28.2298	80.2947	33.3043	
5	1732700	1741646	Zm00026ab213600	14.3956	28.1763	12.673	14.9044	17.5518	13.8898	10.7995	18.1612	20.7231	
5	1765062	1768386	Zm00026ab213610	16.9907	19.058	14.4771	5.22828	7.00048	5.71477	6.95451	17.7182	7.5559	
5	1768224	1774872	Zm00026ab213620	8.92474	17.1477	6.56937	5.3671	15.9522	10.2011	6.5467	19.4684	10.5486	
5	1782446	1785328	Zm00026ab213630	0.394949	10.8465	1.5202	2.7902	8.88991	3.32242	1.25724	2.3031	5.15377	
5	1835548	1851740	Zm00026ab213640	2.33397	2.13541	2.57428	0.746818	1.37709	1.97239	2.2529	5.17776	1.71182	
5	1852057	1852642	Zm00026ab213650	0	0	0	0	0	0	0	0	0	
5	1854328	1858179	Zm00026ab213660	36.7677	40.9988	17.5781	9.51651	33.1552	15.7272	6.32542	31.9298	18.7681	
5	1920126	1928085	Zm00026ab213670	4.41789	7.56003	129.495	24.7658	25.0626	118.982	108.366	12.2722	18.6161	
5	1928838	1931878	Zm00026ab213680	8.51106	7.39491	4.7042	6.20476	8.3804	6.63708	8.13373	25.5421	7.06631	
5	1939803	1942729	Zm00026ab213690	2.51362	9.8223	6.21653	6.14208	13.3818	8.7762	5.93944	10.0155	6.4136	
5	1988427	1992372	Zm00026ab213710	0	0	0	0.287314	0	0	0	0	196.945	
5	2017189	2017455	Zm00026ab213720	0	0.147503	0	0	0	0	0	0	0	
5	2084703	2088112	Zm00026ab213730	0.847622	0.866204	0.606528	0.126657	0.0424634	0.456	0.413365	1.68081	0.398246	
5	2088603	2091230	Zm00026ab213740	2.53297	16.185	6.42725	7.86806	17.246	15.3366	19.7179	19.1161	19.3933	
5	2091338	2093945	Zm00026ab213750	34.7429	40.9841	31.1553	9.02554	16.9341	17.219	11.4659	39.3781	15.6367	
5	2095090	2100209	Zm00026ab213760	30.1596	21.6455	12.2534	0.959546	23.6149	4.73777	0.0458846	54.345	6.63095	
5	2106369	2108739	Zm00026ab213770	27.2441	35.2308	33.8646	16.3033	37.2535	37.0672	23.8652	32.5088	23.3148	
5	2149509	2156764	Zm00026ab213780	28.3308	19.4095	11.724	11.0862	15.825	11.1607	10.5596	28.7646	19.4589	
5	2158810	2162462	Zm00026ab213790	7.5767	18.813	8.10853	0.325138	1.48645	0.442693	0	52.6944	0.459226	
5	2165149	2197181	Zm00026ab213800	3.26338	1.50855	0.862425	0.65224	0.753767	0.832988	0.633865	2.34951	0.779309	
5	2202163	2203012	Zm00026ab213810	6.07961	4.95768	3.2733	6.60554	11.0304	14.1593	8.13368	13.1912	8.92815	
5	2203907	2204401	Zm00026ab213820	0.0884723	0	0.596901	0.218132	0	0	0.271202	0	0	
5	2242615	2247783	Zm00026ab213830	7.99794	6.47628	17.0388	19.056	14.2727	20.5403	18.7382	16.3598	18.9084	
5	2248718	2249840	Zm00026ab213840	4.75765	26.9336	10.875	8.31688	10.2508	41.0963	17.6025	12.8292	27.1021	
5	2252967	2255684	Zm00026ab213850	0.2578	1.91266	3.47863	0.496575	9.53613	8.90183	6.54433	1.84371	2.58637	
5	2288234	2292029	Zm00026ab213860	38.2561	25.9789	12.0646	6.99734	20.5795	9.78199	8.39917	20.3794	14.068	
5	2297341	2298387	Zm00026ab213870	2.00774	5.75517	1.5286	2.47508	4.35645	2.07922	2.82082	4.81615	2.82301	
5	2300558	2304779	Zm00026ab213880	9.64667	6.01665	4.5022	3.64436	2.40076	3.41045	3.77585	5.91237	3.26383	
5	2329374	2330377	Zm00026ab213890	14.2199	4.15801	1.52049	2.63485	15.2877	9.10673	4.07817	3.93059	35.4065	
5	2343032	2345571	Zm00026ab213900	120.536	4.72911	12.4371	0.414472	38.3521	7.32178	0	44.6125	27.0157	
5	2353611	2359870	Zm00026ab213910	14.1106	2.743	2.32455	1.71191	5.71914	1.38108	2.28388	9.74121	3.88571	
5	2366893	2369091	Zm00026ab213930	2.70848	3.94013	2.29538	0.24551	1.48158	2.27693	1.58726	7.10717	1.34411	
5	2374750	2378535	Zm00026ab213940	1.70039	11.0057	3.30377	4.5774	5.73693	7.00676	9.94606	4.19419	5.64417	
5	2393014	2395685	Zm00026ab213950	0.0655596	10.6713	7.52856	1.16178	9.15839	5.17932	2.73816	13.304	1.31545	
5	2401097	2401711	Zm00026ab213960	0	0	0	0	0.529756	0	0	0	0	
5	2408031	2414660	Zm00026ab213970	23.8917	11.9813	7.89543	4.2669	20.0329	8.71528	4.02938	28.7879	14.1694	
5	2427675	2430870	Zm00026ab213980	15.1004	14.0725	11.9105	5.89539	6.6714	6.75308	3.86438	29.2522	8.39826	
5	2431708	2433749	Zm00026ab213990	221.35	420.893	275.305	218.766	613.858	314.845	304.188	444.139	270.634	
5	2434806	2435457	Zm00026ab214000	0	0	0	2.6497	0.333129	0	0	0.192147	0	
5	2439938	2441217	Zm00026ab214010	14.0961	0.676902	1.07722	49.2426	8.37125	1.74933	1.7305	1.81069	17.3185	
5	2445201	2445681	Zm00026ab214020	2.54933	2.29259	2.09877	2.80601	3.53722	3.55604	2.72119	6.64166	2.9894	
5	2449158	2462451	Zm00026ab214030	5.98566	5.85981	2.84301	2.0488	7.17247	3.64001	1.50463	16.0252	5.57634	
5	2464464	2465333	Zm00026ab214040	18.4739	23.9017	13.4997	2.54424	4.0777	4.00357	2.54603	11.016	4.17781	
5	2474044	2478885	Zm00026ab214050	72.0943	70.3484	36.4247	22.8015	45.336	22.1522	15.7548	54.134	40.1727	
5	2517173	2517844	Zm00026ab214060	0.130339	1.52376	1.53889	1.00423	1.50833	0.740457	0.19977	2.33035	2.25861	
5	2557461	2558214	Zm00026ab214070	4.87889	8.56615	6.98825	3.68748	2.97666	4.94947	2.58164	10.5508	4.3438	
5	2560171	2560542	Zm00026ab214080	0	0	0	0	0	0	0	0.0841935	0	
5	2563435	2567131	Zm00026ab214090	6.01765	18.7489	4.14254	8.90788	7.84317	6.46042	8.43345	9.47986	13.6993	
5	2569311	2569723	Zm00026ab214100	0.424153	0.572156	0.894267	11.3727	14.1995	16.3402	86.5443	12.0578	6.8665	
5	2569351	2570782	Zm00026ab214110	0.428152	0.770067	3.64518	16.1737	23.3581	26.5385	135.206	15.0257	8.53504	
5	2584083	2587099	Zm00026ab214120	10.6545	3.69423	44.5598	10.5041	50.0345	74.9596	69.2695	42.9988	5.67949	
