pan B73 B97 CML103 CML228 CML247 CML277 CML322 CML333 CML52 CML69 HP301 Il14H Ki11 Ki3 Ky21 M162W M37W Mo18W Ms71 NC350 NC358 Oh43 Oh7B P39 Tx303 Tzi8 median
pan_gene_26273 837 837 822 837 837 NA 831 837 NA 822 NA 822 822 822 822 NA NA NA NA 822 837 837 NA 852 NA 786 822
pan_gene_26275 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26277 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26279 648 NA NA NA 648 648 648 NA NA 648 648 NA NA 648 NA 648 NA NA 648 NA 648 648 648 NA 648 648 648
pan_gene_2628 1212 NA 1215 1215 1212 1212 1212 1212 1215 NA 1215 1215 1218 NA NA NA 1218 1215 1212 1212 1212 1212 1215 1215 1215 1215 1215
pan_gene_26280 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131
pan_gene_26281 405 369 369 369 369 369 405 369 369 369 405 369 369 369 369 369 399 369 369 369 NA 369 363 369 369 369 369
pan_gene_26282 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569 1569
pan_gene_26283 774 774 774 774 774 774 774 774 774 768 774 774 774 774 774 774 NA 774 774 774 774 NA 702 774 774 774 774
pan_gene_26284 1473 1473 NA 1473 1464 1470 1473 1479 1473 1467 1467 1467 NA 1467 NA NA 1473 NA 1467 1470 1479 1467 1473 NA 1467 1473 1467
pan_gene_26286 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675
pan_gene_26287 1026 1026 NA 1026 NA 1026 1026 1026 1026 1026 1026 1026 NA 1026 NA NA 1026 NA 1026 1026 1026 1026 1026 NA 1026 1026 1026
pan_gene_26288 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1332 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335
pan_gene_26289 792 792 792 792 792 792 792 798 792 792 792 792 792 792 792 792 792 792 792 792 792 792 792 792 792 792 792
pan_gene_2629 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 NA 843 843 843 843 843
pan_gene_26290 708 708 NA NA 720 714 NA NA 714 NA NA NA 714 NA NA 714 702 NA 708 714 NA NA 714 708 714 NA 717
pan_gene_26292 1500 1500 1500 1497 NA NA 1494 1500 1497 1503 1515 1494 1497 1503 1500 1512 1515 1500 1515 1494 1497 1494 1494 1497 1494 1515 1500
pan_gene_26293 2325 2325 2325 2307 2325 2319 2325 2325 2325 2316 2316 2325 2325 2316 2325 2325 2325 2325 2325 2319 2325 2325 2325 2328 2316 2325 2325
pan_gene_26294 660 660 657 660 660 660 660 660 660 NA 660 660 660 660 660 660 660 660 660 660 660 660 660 660 660 660 660
pan_gene_26296 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321 321
pan_gene_26297 687 687 687 696 687 696 696 687 687 696 687 696 696 696 687 NA 687 687 696 696 687 696 687 696 NA 687 687
pan_gene_26298 1455 1455 1455 1455 1461 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455
pan_gene_26299 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386 1386
pan_gene_2630 1932 1932 1938 1938 1938 1938 1938 1938 1932 1932 1932 1932 1932 1938 1938 1932 1932 1938 1938 1938 1938 1932 1938 1932 NA 1938 1938
pan_gene_26300 NA NA 300 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 300
pan_gene_26302 1692 1692 1692 1692 NA 1713 1692 NA 1692 1692 1692 1692 1692 1692 1692 1713 1692 1692 1692 NA NA 1692 1692 1692 NA 1692 1692
pan_gene_26303 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623 1623
pan_gene_26305 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071 1071
pan_gene_26306 NA 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950 1950
pan_gene_26307 1512 1512 1512 1512 NA 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512 1512
pan_gene_26308 696 645 645 645 633 645 645 645 645 NA 645 645 645 645 645 645 645 645 645 645 645 633 645 645 633 645 645
pan_gene_26309 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 2430 NA 2430 2430 2430 2430
pan_gene_26310 969 NA 969 969 NA 969 969 NA 969 969 NA 969 969 969 969 969 NA 969 969 969 969 969 NA 969 969 969 969
pan_gene_26311 NA NA NA NA NA NA NA NA 1785 NA NA 1956 NA NA NA NA NA 1956 NA NA NA NA NA 1947 1947 NA 1947
pan_gene_26312 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26313 2298 2103 NA NA NA 2100 2100 2100 2100 NA 2100 2103 2100 NA NA NA 2100 NA 2100 2100 NA 2100 NA 2103 2103 2100 2100
pan_gene_26314 717 717 711 711 711 711 NA NA NA 714 720 NA 711 711 720 702 720 705 714 NA 714 702 717 717 717 711 714
pan_gene_26315 2463 2463 2460 2463 2259 2463 2466 2463 2463 2463 2466 2463 2460 2463 NA NA 2466 2463 2463 2463 2463 2466 2463 2463 2463 2460 2463
pan_gene_26316 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576 576
pan_gene_26318 NA 1080 1080 1080 1080 1080 1080 1080 1071 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1080 1074 1080 1080 1080
pan_gene_2632 NA 4332 NA NA NA 4332 4332 NA NA NA NA NA NA NA NA NA 4332 NA NA 4332 NA NA NA NA NA NA 4332
pan_gene_26321 1260 1161 1260 NA 1260 1260 1260 NA 1260 NA 1260 1260 1260 1161 1260 1260 1260 NA NA 1260 1260 1260 1260 1260 1260 1260 1260
pan_gene_26322 564 NA 555 564 NA NA 555 564 558 564 570 555 555 555 555 555 555 555 564 NA 555 NA NA 564 555 555 555
pan_gene_26323 993 993 993 993 993 993 993 993 993 993 NA 993 993 NA 993 993 993 993 993 993 993 993 993 993 993 993 993
pan_gene_26324 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423 423
pan_gene_26326 1326 1326 1326 1326 1326 1326 1326 NA 1326 1326 1326 1326 1326 1326 1326 1320 1326 1326 1326 1326 1326 1320 1326 1320 1320 NA 1326
pan_gene_26327 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800 1800
pan_gene_26329 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338 1338
pan_gene_26330 NA 1848 1863 1848 1848 1863 1851 1848 1848 1851 1848 1851 1863 1851 1851 1851 1848 1851 1848 NA 1851 1863 1848 1851 1848 1848 1851
pan_gene_26331 1239 1239 1221 1239 NA 1221 NA 1239 1239 NA 1239 NA 1221 NA NA NA 1239 1239 1239 1221 1221 NA 1239 1239 1239 1239 1239
pan_gene_26332 1086 1086 1086 1086 1086 1086 1086 1086 1086 1086 1086 NA 1086 1086 1086 1086 1086 NA 1086 1086 1086 1086 1086 1086 1086 NA 1086
pan_gene_26333 1437 1434 NA 1437 1482 1434 NA 1437 1434 NA 1434 NA 1434 1437 1431 1437 1434 1431 1437 1434 1434 1434 1434 1434 1437 1437 1434
pan_gene_26334 NA NA NA NA 639 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 639
pan_gene_26335 1953 1950 1953 1953 1953 1953 1953 1950 1953 1953 1953 1953 1953 1953 1950 1950 1953 1953 1953 1953 1953 1953 1950 1953 NA 1950 1953
pan_gene_26336 2646 2655 2646 2655 2655 2646 2646 2655 NA 2655 2646 2646 2655 2646 2655 2646 2655 2646 2640 2646 2580 2646 2655 2646 2646 2646 2646
pan_gene_26338 339 339 339 339 339 339 339 339 339 NA 339 339 339 339 339 339 339 339 339 339 339 339 339 339 339 339 339
pan_gene_26339 1278 1281 1281 1278 1281 1281 1281 1281 1278 1281 1281 1281 1278 1278 1272 1281 1299 1278 1278 1281 1284 1275 1281 1278 1281 1278 1281
pan_gene_26340 1164 1164 1164 1158 1158 1164 1164 1164 1158 1164 1164 1158 1158 1158 1158 1158 1158 1167 1164 1164 1158 1164 1164 1158 1164 1158 1164
pan_gene_26341 771 771 771 771 771 771 771 771 771 771 771 771 NA 771 771 771 771 771 771 771 771 771 771 771 771 771 771
pan_gene_26343 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539 1539
pan_gene_26344 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 NA 315 315 315 315 315 315 NA 315 315 315
pan_gene_26347 1017 1017 1017 1017 1017 1017 1017 1017 1017 1017 1017 NA 1017 1017 1017 1017 NA 1017 NA 1017 1017 1017 1017 1017 1017 1017 1017
pan_gene_26348 NA 1290 NA NA NA NA NA NA NA NA 1398 NA NA NA 1290 NA NA NA NA NA NA NA NA NA NA NA 1290
pan_gene_26349 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26350 348 348 348 348 348 348 348 348 348 NA 336 336 348 348 348 348 348 348 348 348 348 348 348 336 348 348 348
pan_gene_26351 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996
pan_gene_26352 1074 1074 1074 1074 1074 1074 1074 1074 1074 NA 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074 1074
pan_gene_26353 NA NA 657 654 NA NA 654 657 654 657 NA NA 654 654 654 654 654 NA NA NA 657 NA 654 657 NA 657 657
pan_gene_26354 1644 1464 1497 1620 1506 1497 NA 1497 1506 NA NA 1491 1644 1506 1500 1500 1512 NA 1644 1497 1497 1509 1464 1509 1497 1491 1497
pan_gene_26355 1974 1986 1986 1986 1974 1986 1974 1986 1974 1986 1986 1986 1974 1974 1986 1986 1974 1986 1974 1986 1974 1986 1986 1986 1986 1986 1986
pan_gene_26358 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3027 3336 3336 3336 3237 3336 3336 3336 3237 3336 3237 3027 3336 3237 3339 3336
pan_gene_26361 1608 1608 1614 1614 1614 1611 1611 1611 1614 1611 1614 1608 1614 1608 1611 1608 1611 1608 1611 1611 1614 1611 1608 1614 1611 1611 1611
pan_gene_26363 891 891 891 891 891 891 891 891 NA 891 NA NA 891 891 891 891 891 891 891 891 891 891 891 891 891 891 891
pan_gene_26364 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335 1335
pan_gene_26366 NA 903 903 897 900 900 897 897 900 NA 897 897 897 897 903 900 900 897 903 900 897 903 897 897 897 903 897
pan_gene_26367 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 462 NA 462 462 462
pan_gene_26368 1050 1050 1050 1050 1050 1050 1050 NA 1050 NA 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050 1050
pan_gene_26369 1101 1020 1107 1074 1074 1101 1107 1101 1074 1107 1074 1101 1101 1074 1020 1074 1077 1107 981 1074 1074 NA 1077 1107 1101 1107 1077
pan_gene_2637 1014 1017 1017 1014 1017 1017 1014 1011 1017 NA 1014 1014 1014 1011 1017 1014 1020 1017 1011 1017 1017 1020 1017 1014 1020 1014 1015.5
pan_gene_26371 1230 1227 NA 1227 1233 1227 1227 1233 1227 1227 1221 1221 1233 1233 1227 1233 1227 1221 1227 1233 1227 1227 1239 1221 NA 1227 1227
pan_gene_26372 525 525 525 525 525 525 525 525 525 519 525 525 525 525 525 525 525 525 525 NA 525 525 525 525 525 525 525
pan_gene_26373 1827 1827 1827 1827 1827 1827 NA 1827 1827 1827 1827 1827 1827 1827 1827 NA 1827 1827 1827 1827 1827 1827 1827 1827 1827 1827 1827
pan_gene_26374 1854 1854 1854 1854 1854 1854 1854 1854 1854 NA 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854 1854
pan_gene_26375 879 879 876 NA 876 876 879 879 879 879 876 870 879 876 879 879 876 876 879 870 879 879 879 NA 870 876 879
pan_gene_26376 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26379 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206 1206
pan_gene_2638 492 483 501 NA 477 492 477 492 477 NA NA 477 NA 483 477 477 483 477 NA NA 480 NA 498 477 483 492 481.5
pan_gene_26380 NA 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383 1383
pan_gene_26382 NA 1053 NA 1053 1056 1056 NA 1053 1059 NA 1053 1059 NA NA 1053 1059 NA 1053 1053 1059 1053 1053 1056 1059 NA 1053 1056
pan_gene_26383 2553 2547 2553 2553 2553 2547 2547 2553 2547 2553 2553 2547 2553 2547 2553 2547 2553 2547 2547 2547 2553 2553 2547 2547 2553 2547 2550
pan_gene_26385 2622 2532 2613 2475 2622 2622 2625 2622 2412 2541 2622 2619 2625 2622 2622 2625 2475 2409 2613 NA 2475 2622 2616 2625 2622 2613 2620.5
pan_gene_26386 1014 1014 927 1014 1014 1014 1014 1014 1014 1014 1014 1017 1014 1014 1014 1014 1014 1014 1014 1014 1017 1014 1017 1017 1014 1017 1014
pan_gene_26387 3183 3177 3177 3177 3177 3177 3177 3177 3183 NA 3183 3183 3177 3177 3183 3183 3177 3177 3177 3183 3177 3183 3183 3177 3177 3177 3177
pan_gene_26389 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533 1533
pan_gene_2639 432 399 NA NA 450 NA 444 NA 450 432 450 450 NA NA NA 444 399 NA 432 NA 432 NA NA NA 399 NA 438
pan_gene_26390 2652 2859 2652 2859 2859 2859 2829 2859 2859 2652 NA NA 2652 2652 2652 2859 2859 2859 2652 2652 2652 2859 2652 NA 2652 2652 2652
pan_gene_26391 534 534 534 534 534 NA 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534 534
pan_gene_26392 3516 3516 3516 3516 3516 NA 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516 3516
pan_gene_26393 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732
pan_gene_26395 1155 1155 1236 1155 1155 1155 1155 1155 1155 1155 1155 1155 1155 1155 1236 1155 1155 1155 1155 1155 1155 1155 1155 1155 1155 1155 1155
pan_gene_26396 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26397 240 240 240 NA 240 240 240 240 240 240 240 NA 240 240 NA NA 240 240 240 NA NA 240 NA 240 240 NA 240
pan_gene_26399 2247 2253 2244 2253 2253 2247 2244 2244 2244 2247 2247 2235 2247 2235 2244 2235 2235 2235 2253 2244 2244 2247 2244 2235 2253 2250 2244
pan_gene_264 1722 NA 1722 NA 1722 1722 1722 1722 1722 1722 1722 1722 1722 1722 1722 1722 NA 1722 1722 1722 1722 1722 1722 1722 1722 1722 1722
pan_gene_2640 2031 2229 2271 NA NA NA 2127 NA 2031 NA 2085 2271 NA 2271 2271 NA 2127 2271 NA 2085 NA 2271 2271 NA 2274 NA 2127
pan_gene_26401 NA NA NA NA NA 327 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 327
pan_gene_26403 1713 1713 1713 1713 1713 1713 1713 1713 1713 NA 1713 1713 1713 1713 1713 1713 NA 1713 1713 1713 NA 1713 NA 1713 1713 1713 1713
pan_gene_26404 687 675 687 NA 675 687 687 678 687 687 687 687 675 675 NA 687 669 684 675 687 687 687 NA 687 675 699 687
pan_gene_26406 1410 1410 1410 1401 1410 1410 1401 1410 1410 1410 1410 1410 1410 1398 1410 1410 1410 1410 1410 1401 1410 1410 1410 NA 1410 1410 1410
pan_gene_26408 NA 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732 732
pan_gene_2641 1734 NA 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1734 1728 1734 1734 1734 1734 1734 1734 1734
pan_gene_26410 906 906 906 894 906 906 915 906 906 906 906 906 906 900 906 NA NA NA 906 NA 906 906 906 906 906 NA 906
pan_gene_26411 786 786 786 NA 786 786 786 786 786 786 786 786 NA 771 792 759 759 759 786 759 786 786 786 786 786 810 786
pan_gene_26412 1632 1617 1629 1629 1617 1608 1629 1608 1632 1629 1632 NA 1632 NA 1617 1635 1617 NA 1617 1617 1608 1632 1608 1674 1617 NA 1617
pan_gene_26415 NA 1191 1194 1185 1194 1185 1194 1191 1194 1194 1194 1191 1191 1194 1191 1194 1194 1185 1194 1185 1185 1194 1185 1191 1191 1194 1191
pan_gene_26417 1161 1158 1152 1164 NA 1164 1164 1164 1167 1164 1146 1170 1143 1164 1167 1158 1161 1164 1146 1143 1158 1149 1149 1170 1158 1164 1161
pan_gene_26418 246 NA 246 252 246 NA 252 246 NA 252 NA 252 252 252 NA 246 246 252 246 252 252 252 NA 252 246 NA 252
pan_gene_2642 1917 1935 1935 NA NA 1935 1929 1935 NA NA 1917 1917 1917 1929 1935 1935 1929 NA 1917 1935 NA 1923 1935 1917 1929 1917 1929
pan_gene_26423 651 651 NA 645 666 645 645 645 645 606 645 645 645 645 705 NA 651 606 705 675 645 NA 651 645 651 651 645
pan_gene_26424 642 675 675 642 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 675 660 675 675 660 675
pan_gene_26425 696 696 696 696 693 696 696 696 696 696 699 699 696 696 708 696 696 696 708 696 696 696 696 708 696 696 696
pan_gene_26426 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
pan_gene_26427 1497 1485 1500 1503 1491 1485 1494 1500 1500 1494 1491 1500 1497 1503 1500 1509 1497 1497 1500 1500 1509 1497 1497 1509 1485 1497 1497
pan_gene_26428 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318 318
pan_gene_26429 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 651 657 651 651 651 651 651 651
pan_gene_2643 1341 1374 1374 1341 1341 1374 1290 1374 1374 1290 1341 1341 1341 1374 1374 1374 1290 1374 1341 1374 1374 1380 1374 1341 1374 1341 1374
pan_gene_26430 1044 1044 1044 1044 1044 1044 1044 1044 1044 NA 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044 1044
pan_gene_26431 1593 1593 1593 1593 1593 1593 1593 1593 1593 1593 1593 1611 1611 1593 1611 1593 1593 1593 1704 1611 1593 1593 1593 1611 1593 1611 1593
pan_gene_26432 1413 1413 1413 1413 1413 1413 1413 1413 1413 1413 1413 1413 1413 1353 1413 1413 1413 1413 1413 1413 1413 1482 1413 1413 1413 1413 1413
pan_gene_26433 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496 2496
pan_gene_26434 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083 1083
pan_gene_26435 741 741 741 741 741 741 741 741 741 NA 741 741 741 741 741 741 741 741 741 741 741 741 741 741 741 741 741
pan_gene_26437 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970 2970
pan_gene_26439 720 744 747 729 747 723 729 729 744 729 750 747 705 750 747 750 750 744 750 744 747 741 747 747 747 747 747
pan_gene_2644 735 738 735 738 735 738 738 735 735 735 735 738 738 735 735 735 735 735 735 735 738 735 735 738 738 738 735
pan_gene_26440 1281 1281 1293 1290 1287 1281 1293 1290 1290 1287 1287 1293 1287 1290 1290 1293 1290 1290 1290 1290 1290 1290 1293 1290 1290 1290 1290
pan_gene_26441 2223 2223 2259 2241 2259 2241 2256 2259 2262 2244 2244 2241 2244 2241 2244 2244 2241 2244 2241 2244 2241 2223 2259 2241 2241 2241 2242.5
pan_gene_26442 1989 1989 1989 1989 NA NA NA NA NA 2013 NA NA 2013 1983 NA 1989 1989 2013 NA NA NA NA NA NA NA NA 1989
pan_gene_26443 495 495 495 NA 495 495 495 495 495 495 495 495 495 495 495 NA 495 495 495 495 495 495 495 495 495 495 495
pan_gene_26444 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822 822
pan_gene_26445 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648 648
pan_gene_26446 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073 2073
pan_gene_26448 984 984 NA 984 984 984 984 984 984 NA 984 984 984 NA NA 984 NA 984 984 984 984 984 984 984 984 NA 984
pan_gene_26449 690 690 690 690 690 690 690 690 690 690 690 NA 690 690 690 690 690 690 690 690 690 690 690 690 690 690 690
pan_gene_2645 273 NA NA 273 NA NA 273 NA 273 NA 273 NA 273 273 NA 273 NA NA NA 273 NA NA NA NA 273 273 273
pan_gene_26451 NA 369 369 NA 369 NA NA NA NA NA 354 NA NA NA NA NA NA 369 363 NA NA 369 NA NA 369 NA 358.5
pan_gene_26452 717 717 717 717 717 720 720 717 717 717 720 720 717 717 717 717 717 720 NA 717 717 717 720 720 717 720 717
pan_gene_26453 2403 2403 NA 2325 NA 2277 NA 2400 NA 2439 NA NA 2436 2439 2400 NA NA 2277 NA NA 2439 2403 2397 2397 2403 NA 2361
pan_gene_26454 1254 1254 1251 1254 1254 1254 1251 NA 1251 1251 1254 1254 1254 1254 1254 1254 1254 1254 1179 1269 1251 1254 1254 1254 1254 1254 1254
pan_gene_26455 594 594 594 594 NA 594 594 594 594 594 594 594 NA 594 594 594 594 594 594 594 594 594 594 NA 594 594 594
pan_gene_26456 1872 1872 1866 1866 1866 1866 1866 1866 1866 1872 1866 1875 1866 1866 1866 1866 1866 1866 1866 1872 1866 1872 1875 1875 1872 1866 1866
pan_gene_26457 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821 1821
pan_gene_26458 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823 2823
pan_gene_26459 510 510 507 NA NA NA NA 510 504 NA 504 NA NA NA NA NA NA NA NA 504 507 NA NA 510 NA 510 507
pan_gene_26460 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1161 NA NA 1161
pan_gene_26461 795 798 795 795 798 798 798 798 798 NA 795 795 798 795 798 798 798 798 798 795 795 798 795 795 798 795 798
pan_gene_26462 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929 1929
pan_gene_26463 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747 747
pan_gene_26464 NA 1113 1113 1113 1113 1113 1113 1113 1113 1113 1125 1125 1113 1113 NA 1125 NA 1125 1125 1113 1113 1125 1125 1125 1113 1125 1113
pan_gene_26466 1320 1320 1320 1320 1320 1320 1320 1320 1320 1320 1284 1320 1320 1284 1320 1320 1320 1320 1320 1284 1320 1320 1320 1320 1320 1320 1320
pan_gene_26467 1338 1332 1332 1332 1332 1338 1338 1332 1338 1206 1332 1332 1338 1332 1338 1338 1338 1332 1332 1332 1332 1332 1338 1332 1332 1332 1332
pan_gene_26468 267 267 267 267 267 267 267 267 NA 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267
pan_gene_26469 1587 1659 1587 1659 1587 1587 1587 1587 1587 1587 1587 1587 1587 1716 1587 1572 1572 1587 1587 1587 1587 1587 1587 1587 1587 1587 1587
