"pan","B73","B97","CML103","CML228","CML247","CML277","CML322","CML333","CML52","CML69","HP301","Il14H","Ki11","Ki3","Ky21","M162W","M37W","Mo18W","Ms71","NC350","NC358","Oh43","Oh7B","P39","Tx303","Tzi8","median"
"pan_gene_2632",NA,4332,NA,NA,NA,4332,4332,NA,NA,NA,NA,1005,NA,NA,NA,NA,4332,NA,NA,4332,303,NA,NA,NA,NA,NA,4332
"pan_gene_26321",1260,1161,1260,NA,1260,1260,1260,NA,1260,NA,1260,1260,1260,1161,1260,1260,1260,1020,NA,1260,1260,1260,1260,1260,1260,1260,1260
"pan_gene_26322",564,NA,555,564,NA,NA,555,564,558,564,570,555,555,555,555,555,555,555,564,NA,555,NA,NA,564,555,555,555
"pan_gene_26323",993,993,993,993,993,993,993,993,993,993,NA,993,993,663,993,993,993,993,993,993,993,993,993,993,993,993,993
"pan_gene_26324",423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
"pan_gene_26326",1326,1326,1326,1326,1326,1326,1326,786,1326,1326,1326,1326,1326,1326,1326,1320,1326,1326,1326,1326,1326,1320,1326,1320,1320,NA,1326
"pan_gene_26327",1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
"pan_gene_26329",1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338
"pan_gene_26330",2112,1848,1863,1848,1848,1863,1851,1848,1848,1851,1848,1851,1863,1851,1851,1851,1848,1851,1848,NA,1851,1863,1848,1851,1848,1848,1851
"pan_gene_26331",1239,1239,1221,1239,1095,1221,NA,1239,1239,NA,1239,NA,1221,NA,NA,NA,1239,1239,1239,1221,1221,NA,1239,1239,1239,1239,1239
"pan_gene_26332",1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,NA,1086,1086,1086,1086,1086,NA,1086,1086,1086,1086,1086,1086,1086,NA,1086
"pan_gene_26333",1437,1434,1242,1437,1482,1434,NA,1437,1434,NA,1434,NA,1434,1437,1431,1437,1434,1431,1437,1434,1434,1434,1434,1434,1437,1437,1434
"pan_gene_26334",NA,NA,NA,NA,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639
"pan_gene_26335",1953,1950,1953,1953,1953,1953,1953,1950,1953,1953,1953,1953,1953,1953,1950,1950,1953,1953,1953,1953,1953,1953,1950,1953,NA,1950,1953
"pan_gene_26336",2646,2655,2646,2655,2655,2646,2646,2655,2205,2655,2646,2646,2655,2646,2655,2646,2655,2646,2640,2646,2580,2646,2655,2646,2646,2646,2646
"pan_gene_26338",339,339,339,339,339,339,339,339,339,225,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
"pan_gene_26339",1278,1281,1281,1278,1281,1281,1281,1281,1278,1281,1281,1281,1278,1278,1272,1281,1299,1278,1278,1281,1284,1275,1281,1278,1281,1278,1281
"pan_gene_26340",1164,1164,1164,1158,1158,1164,1164,1164,1158,1164,1164,1158,1158,1158,1158,1158,1158,1167,1164,1164,1158,1164,1164,1158,1164,1158,1164
"pan_gene_26341",771,771,771,771,771,771,771,771,771,771,771,771,681,771,771,771,771,771,771,771,771,771,771,771,771,771,771
"pan_gene_26343",1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539
"pan_gene_26344",315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,NA,315,315,315,315,315,315,NA,315,315,315
"pan_gene_26347",1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,NA,1017,1017,1017,1017,NA,1017,NA,1017,1017,1017,1017,1017,1017,1017,1017
"pan_gene_26348",1476,1290,NA,738,NA,309,1476,762,NA,NA,1398,NA,NA,756,1290,711,NA,819,1476,1476,1482,NA,426,1476,636,NA,1290
"pan_gene_26349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_26350",348,348,348,348,348,348,348,348,348,228,336,336,348,348,348,348,348,348,348,348,348,348,348,336,348,348,348
"pan_gene_26351",996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996
"pan_gene_26352",1074,1074,1074,1074,1074,1074,1074,1074,1074,783,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074
"pan_gene_26353",831,NA,657,654,831,831,654,657,654,657,855,855,654,654,654,654,654,813,831,831,657,858,654,657,858,657,657
"pan_gene_26354",1644,1464,1497,1620,1506,1497,1287,1497,1506,1293,1050,1491,1644,1506,1500,1500,1512,1164,1644,1497,1497,1509,1464,1509,1497,1491,1497
"pan_gene_26355",1974,1986,1986,1986,1974,1986,1974,1986,1974,1986,1986,1986,1974,1974,1986,1986,1974,1986,1974,1986,1974,1986,1986,1986,1986,1986,1986
"pan_gene_26358",3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3336,3027,3336,3336,3336,3237,3336,3336,3336,3237,3336,3237,3027,3336,3237,3339,3336
"pan_gene_26361",1608,1608,1614,1614,1614,1611,1611,1611,1614,1611,1614,1608,1614,1608,1611,1608,1611,1608,1611,1611,1614,1611,1608,1614,1611,1611,1611
"pan_gene_26363",891,891,891,891,891,891,891,891,NA,891,NA,NA,891,891,891,891,891,891,891,891,891,891,891,891,891,891,891
"pan_gene_26364",1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335
"pan_gene_26366",NA,903,903,897,900,900,897,897,900,555,897,897,897,897,903,900,900,897,903,900,897,903,897,897,897,903,897
"pan_gene_26367",462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,231,462,462,462
"pan_gene_26368",1050,1050,1050,1050,1050,1050,1050,1485,1050,363,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050
"pan_gene_26369",1101,1020,1107,1074,1074,1101,1107,1101,1074,1107,1074,1101,1101,1074,1020,1074,1077,1107,981,1074,1074,333,1077,1107,1101,1107,1077
"pan_gene_2637",1014,1017,1017,1014,1017,1017,1014,1011,1017,618,1014,1014,1014,1011,1017,1014,1020,1017,1011,1017,1017,1020,1017,1014,1020,1014,1015.5
"pan_gene_26371",1230,1227,NA,1227,1233,1227,1227,1233,1227,1227,1221,1221,1233,1233,1227,1233,1227,1221,1227,1233,1227,1227,1239,1221,NA,1227,1227
"pan_gene_26372",525,525,525,525,525,525,525,525,525,519,525,525,525,525,525,525,525,525,525,417,525,525,525,525,525,525,525
"pan_gene_26373",1827,1827,1827,1827,1827,1827,NA,1827,1827,1827,1827,1827,1827,1827,1827,1197,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827,1827
"pan_gene_26374",1854,1854,1854,1854,1854,1854,1854,1854,1854,1404,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854,1854
"pan_gene_26375",879,879,876,NA,876,876,879,879,879,879,876,870,879,876,879,879,876,876,879,870,879,879,879,NA,870,876,879
"pan_gene_26376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_26379",1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206
"pan_gene_2638",492,483,501,NA,477,492,477,492,477,NA,NA,477,NA,483,477,477,483,477,NA,414,480,NA,498,477,483,492,481.5
"pan_gene_26380",921,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
"pan_gene_26382",1389,1053,NA,1053,1056,1056,1536,1053,1059,381,1053,1059,NA,1533,1053,1059,1536,1053,1053,1059,1053,1053,1056,1059,NA,1053,1056
"pan_gene_26383",2553,2547,2553,2553,2553,2547,2547,2553,2547,2553,2553,2547,2553,2547,2553,2547,2553,2547,2547,2547,2553,2553,2547,2547,2553,2547,2550
"pan_gene_26385",2622,2532,2613,2475,2622,2622,2625,2622,2412,2541,2622,2619,2625,2622,2622,2625,2475,2409,2613,2214,2475,2622,2616,2625,2622,2613,2620.5
"pan_gene_26386",1014,1014,927,1014,1014,1014,1014,1014,1014,1014,1014,1017,1014,1014,1014,1014,1014,1014,1014,1014,1017,1014,1017,1017,1014,1017,1014
"pan_gene_26387",3183,3177,3177,3177,3177,3177,3177,3177,3183,2676,3183,3183,3177,3177,3183,3183,3177,3177,3177,3183,3177,3183,3183,3177,3177,3177,3177
"pan_gene_26389",1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533
"pan_gene_2639",432,399,NA,NA,450,NA,444,NA,450,432,450,450,NA,NA,NA,444,399,NA,432,NA,432,NA,NA,696,399,NA,438
"pan_gene_26390",2652,2859,2652,2859,2859,2859,2829,2859,2859,2652,NA,NA,2652,2652,2652,2859,2859,2859,2652,2652,2652,2859,2652,NA,2652,2652,2652
"pan_gene_26391",534,534,534,534,534,NA,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534
"pan_gene_26392",3516,3516,3516,3516,3516,NA,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516,3516
"pan_gene_26393",732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
"pan_gene_26395",1155,1155,1236,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1236,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155
"pan_gene_26396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_26397",240,240,240,NA,240,240,240,240,240,240,240,NA,240,240,NA,NA,240,240,240,NA,NA,240,NA,240,240,NA,240
"pan_gene_26399",2247,2253,2244,2253,2253,2247,2244,2244,2244,2247,2247,2235,2247,2235,2244,2235,2235,2235,2253,2244,2244,2247,2244,2235,2253,2250,2244
"pan_gene_264",1722,NA,1722,NA,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,NA,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722
"pan_gene_2640",2031,2229,2271,NA,NA,1623,2127,1554,2031,NA,2085,2271,1566,2271,2271,NA,2127,2271,1566,2085,1713,2271,2271,NA,2274,NA,2127
"pan_gene_26401",NA,NA,NA,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327
"pan_gene_26403",1713,1713,1713,1713,1713,1713,1713,1713,1713,1380,1713,1713,1713,1713,1713,1713,NA,1713,1713,1713,NA,1713,NA,1713,1713,1713,1713
"pan_gene_26404",687,675,687,954,675,687,687,678,687,687,687,687,675,675,NA,687,669,684,675,687,687,687,945,687,675,699,687
"pan_gene_26406",1410,1410,1410,1401,1410,1410,1401,1410,1410,1410,1410,1410,1410,1398,1410,1410,1410,1410,1410,1401,1410,1410,1410,1071,1410,1410,1410
"pan_gene_26408",615,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
"pan_gene_2641",1734,NA,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1728,1734,1734,1734,1734,1734,1734,1734
"pan_gene_26410",906,906,906,894,906,906,915,906,906,906,906,906,906,900,906,NA,NA,NA,906,NA,906,906,906,906,906,NA,906
"pan_gene_26411",786,786,786,903,786,786,786,786,786,786,786,786,369,771,792,759,759,759,786,759,786,786,786,786,786,810,786
"pan_gene_26412",1632,1617,1629,1629,1617,1608,1629,1608,1632,1629,1632,1377,1632,1377,1617,1635,1617,1377,1617,1617,1608,1632,1608,1674,1617,NA,1617
"pan_gene_26415",852,1191,1194,1185,1194,1185,1194,1191,1194,1194,1194,1191,1191,1194,1191,1194,1194,1185,1194,1185,1185,1194,1185,1191,1191,1194,1191
"pan_gene_26417",1161,1158,1152,1164,711,1164,1164,1164,1167,1164,1146,1170,1143,1164,1167,1158,1161,1164,1146,1143,1158,1149,1149,1170,1158,1164,1161
"pan_gene_26418",246,NA,246,252,246,411,252,246,NA,252,NA,252,252,252,NA,246,246,252,246,252,252,252,411,252,246,411,252
"pan_gene_2642",1917,1935,1935,549,NA,1935,1929,1935,NA,NA,1917,1917,1917,1929,1935,1935,1929,270,1917,1935,NA,1923,1935,1917,1929,1917,1929
"pan_gene_26423",651,651,270,645,666,645,645,645,645,606,645,645,645,645,705,417,651,606,705,675,645,489,651,645,651,651,645
"pan_gene_26424",642,675,675,642,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,660,675,675,660,675
"pan_gene_26425",696,696,696,696,693,696,696,696,696,696,699,699,696,696,708,696,696,696,708,696,696,696,696,708,696,696,696
"pan_gene_26426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pan_gene_26427",1497,1485,1500,1503,1491,1485,1494,1500,1500,1494,1491,1500,1497,1503,1500,1509,1497,1497,1500,1500,1509,1497,1497,1509,1485,1497,1497
"pan_gene_26428",318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318
"pan_gene_26429",651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,657,651,651,651,651,651,651
"pan_gene_2643",1341,1374,1374,1341,1341,1374,1290,1374,1374,1290,1341,1341,1341,1374,1374,1374,1290,1374,1341,1374,1374,1380,1374,1341,1374,1341,1374
"pan_gene_26430",1044,1044,1044,1044,1044,1044,1044,1044,1044,441,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044
"pan_gene_26431",1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,1593,1611,1611,1593,1611,1593,1593,1593,1704,1611,1593,1593,1593,1611,1593,1611,1593
"pan_gene_26432",1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1353,1413,1413,1413,1413,1413,1413,1413,1482,1413,1413,1413,1413,1413
"pan_gene_26433",2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496,2496
"pan_gene_26434",1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083
"pan_gene_26435",741,741,741,741,741,741,741,741,741,384,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
"pan_gene_26437",2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970,2970
"pan_gene_26439",720,744,747,729,747,723,729,729,744,729,750,747,705,750,747,750,750,744,750,744,747,741,747,747,747,747,747
"pan_gene_2644",735,738,735,738,735,738,738,735,735,735,735,738,738,735,735,735,735,735,735,735,738,735,735,738,738,738,735
"pan_gene_26440",1281,1281,1293,1290,1287,1281,1293,1290,1290,1287,1287,1293,1287,1290,1290,1293,1290,1290,1290,1290,1290,1290,1293,1290,1290,1290,1290
"pan_gene_26441",2223,2223,2259,2241,2259,2241,2256,2259,2262,2244,2244,2241,2244,2241,2244,2244,2241,2244,2241,2244,2241,2223,2259,2241,2241,2241,2242.5
"pan_gene_26442",1989,1989,1989,1989,NA,NA,NA,NA,NA,2013,NA,NA,2013,1983,NA,1989,1989,2013,NA,NA,NA,NA,NA,NA,NA,NA,1989
"pan_gene_26443",495,495,495,NA,495,495,495,495,495,495,495,495,495,495,495,NA,495,495,495,495,495,495,495,495,495,495,495
"pan_gene_26444",822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822,822
"pan_gene_26445",648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
"pan_gene_26446",2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073,2073
"pan_gene_26448",984,984,690,984,984,984,984,984,984,432,984,984,984,735,369,984,369,984,984,984,984,984,984,984,984,735,984
"pan_gene_26449",690,690,690,690,690,690,690,690,690,690,690,873,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
"pan_gene_2645",273,648,651,273,NA,NA,273,NA,273,NA,273,NA,273,273,651,273,NA,NA,NA,273,NA,NA,651,NA,273,273,273
"pan_gene_26451",225,369,369,444,369,225,225,225,213,225,354,447,444,225,219,321,225,369,363,225,219,369,447,447,369,396,358.5
"pan_gene_26452",717,717,717,717,717,720,720,717,717,717,720,720,717,717,717,717,717,720,NA,717,717,717,720,720,717,720,717
"pan_gene_26453",2403,2403,NA,2325,2004,2277,1818,2400,837,2439,1368,1272,2436,2439,2400,1275,1275,2277,1821,NA,2439,2403,2397,2397,2403,1755,2361
"pan_gene_26454",1254,1254,1251,1254,1254,1254,1251,NA,1251,1251,1254,1254,1254,1254,1254,1254,1254,1254,1179,1269,1251,1254,1254,1254,1254,1254,1254
"pan_gene_26455",594,594,594,594,NA,594,594,594,594,594,594,594,NA,594,594,594,594,594,594,594,594,594,594,NA,594,594,594
"pan_gene_26456",1872,1872,1866,1866,1866,1866,1866,1866,1866,1872,1866,1875,1866,1866,1866,1866,1866,1866,1866,1872,1866,1872,1875,1875,1872,1866,1866
"pan_gene_26457",1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821,1821
"pan_gene_26458",2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823
"pan_gene_26459",510,510,507,429,NA,NA,NA,510,504,NA,504,NA,429,NA,429,NA,NA,NA,NA,504,507,NA,NA,510,NA,510,507
"pan_gene_26460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1161,NA,NA,1161
"pan_gene_26461",795,798,795,795,798,798,798,798,798,678,795,795,798,795,798,798,798,798,798,795,795,798,795,795,798,795,798
"pan_gene_26462",1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929,1929
"pan_gene_26463",747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
"pan_gene_26464",978,1113,1113,1113,1113,1113,1113,1113,1113,1113,1125,1125,1113,1113,756,1125,756,1125,1125,1113,1113,1125,1125,1125,1113,1125,1113
"pan_gene_26466",1320,1320,1320,1320,1320,1320,1320,1320,1320,1320,1284,1320,1320,1284,1320,1320,1320,1320,1320,1284,1320,1320,1320,1320,1320,1320,1320
"pan_gene_26467",1338,1332,1332,1332,1332,1338,1338,1332,1338,1206,1332,1332,1338,1332,1338,1338,1338,1332,1332,1332,1332,1332,1338,1332,1332,1332,1332
"pan_gene_26468",267,267,267,267,267,267,267,267,NA,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
"pan_gene_26469",1587,1659,1587,1659,1587,1587,1587,1587,1587,1587,1587,1587,1587,1716,1587,1572,1572,1587,1587,1587,1587,1587,1587,1587,1587,1587,1587
"pan_gene_2647",954,954,954,954,954,951,954,954,954,954,954,954,954,954,954,954,954,954,954,951,954,954,954,954,954,954,954
"pan_gene_26470",1731,1731,1725,1719,1725,1731,1731,1725,1725,1728,1731,1731,1725,1731,1731,1725,1725,1713,1731,1734,1725,1731,1731,1731,1725,1731,1731
"pan_gene_26471",1089,1089,1092,1101,1080,1086,1101,1080,1074,1080,1077,1101,1101,1101,1095,1089,1089,1095,1089,1101,1101,1089,1089,1089,1095,1092,1089
"pan_gene_26472",1632,1632,1641,1647,1641,1635,1641,1653,1629,1641,1635,1647,1629,1641,1644,1656,1656,1647,1632,1641,1635,1632,1650,1638,1632,1641,1641
"pan_gene_26475",4869,4869,4875,4869,4875,4875,2721,4875,4875,2721,4869,4869,2721,2721,4875,4875,4875,4875,4869,2721,4869,4869,4869,4869,4869,4875,4869
"pan_gene_26477",1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287
"pan_gene_26479",1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,NA,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008
"pan_gene_2648",1131,1134,1131,1134,1131,1131,1134,1131,1134,1131,1131,1131,1131,1131,1134,1134,1134,1131,1131,1131,1131,1131,1131,1131,1134,1131,1131
"pan_gene_26480",1578,1578,1578,1578,1578,1578,1578,1578,1578,1089,1578,1581,1578,1578,1578,1578,1578,1578,1578,1578,1578,1578,1578,1581,1578,1578,1578
"pan_gene_26481",792,795,795,795,795,795,795,795,795,792,798,NA,792,795,792,795,795,795,795,795,798,795,795,792,795,795,795
"pan_gene_26485",2328,2325,2325,2325,2325,2325,2328,2325,2325,2328,2328,2325,2328,2328,2328,2325,2325,2325,2325,2325,2328,2325,2325,2325,1689,2325,2325
"pan_gene_26486",4269,4278,4278,4278,4278,4278,4269,4278,4278,4269,4269,4269,4269,4269,4269,4278,4278,4278,4278,4278,4269,4278,4275,4269,4278,4278,4278
"pan_gene_26487",660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
"pan_gene_26488",1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389,1389
"pan_gene_26489",693,693,690,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
"pan_gene_2649",696,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,780,771,771,771,771,771,771,771,771
"pan_gene_26490",339,225,453,339,345,NA,NA,339,NA,NA,300,345,NA,NA,NA,345,NA,225,NA,NA,NA,NA,339,345,NA,NA,339
"pan_gene_26491",579,579,579,579,576,579,579,579,579,579,579,579,579,579,579,579,576,579,579,579,579,579,579,579,579,576,579
"pan_gene_26492",1089,1089,1089,1089,1089,1089,1089,1089,1089,804,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089
"pan_gene_26493",1518,1455,1518,1467,1509,1518,1473,1518,1479,1509,1503,1515,1509,1473,1518,1509,1506,1533,1455,1509,1503,1455,1467,1515,1506,1524,1509
"pan_gene_26494",729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729
"pan_gene_26495",816,834,813,816,831,888,888,786,885,813,795,813,813,888,885,786,786,831,834,999,795,834,816,816,834,816,816
"pan_gene_26496",1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1176,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179
"pan_gene_26498",666,663,666,666,663,666,666,666,666,666,666,NA,666,666,666,663,666,666,663,666,666,663,663,666,663,663,666
"pan_gene_265",2247,2226,2280,NA,2241,2250,2274,2271,2280,2253,2259,2271,2241,2262,2247,2268,2271,2268,2277,2277,2271,2274,2253,NA,NA,2277,2268
"pan_gene_2650",990,990,990,990,990,990,990,1347,990,990,990,1302,990,1245,990,990,990,990,1245,990,1341,1302,990,990,990,990,990
"pan_gene_26500",951,864,957,951,951,951,951,951,864,951,951,951,864,855,951,951,864,951,864,864,864,951,951,942,951,951,951
"pan_gene_26501",744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
"pan_gene_26503",2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,NA,2613
"pan_gene_26504",948,1203,1176,1188,1206,1188,1188,1188,1188,1203,1188,948,1203,1203,1188,948,1188,1188,1203,1188,1188,1203,1203,1203,1203,1188,1188
"pan_gene_26505",228,234,228,228,228,228,228,228,228,234,228,228,234,234,228,228,228,228,234,228,228,234,234,234,234,228,228
"pan_gene_26506",684,594,NA,477,660,477,594,594,NA,NA,381,591,NA,NA,591,660,594,NA,594,594,477,687,594,639,591,687,594
"pan_gene_26507",1248,1281,1248,1248,1248,1248,1248,1248,1248,1125,1248,1248,1248,1248,1248,1248,1248,1248,1281,1248,1248,1281,1281,1248,1281,1248,1248
"pan_gene_26508",324,NA,NA,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,324,321,324,NA,324
"pan_gene_26509",1497,1494,1497,1533,1494,1530,1530,1497,1503,1497,1530,1530,1497,1494,1500,1497,1530,1494,1494,1530,1530,1494,1497,1530,1494,1494,1497
"pan_gene_2651",1332,1338,1332,1344,1332,1332,1344,1332,1332,1332,1344,1338,1332,1344,1332,1332,1332,1332,1344,1350,1332,1338,1332,1332,1332,1332,1332
